Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
29-07-2021,142.2266083,143.115284,141.1914541,141.2988766,56699500
30-07-2021,142.441452,142.9004377,140.7324671,140.9961432,70440600
02-08-2021,142.1094208,143.5058984,141.8457447,142.9297299,62880000
03-08-2021,143.9062958,144.5703513,141.7773811,142.3926204,64786600
04-08-2021,143.5059204,144.3262297,142.851625,143.8184277,56368300
05-08-2021,143.613327,144.3750448,142.7441867,143.5352002,46397700
06-08-2021,142.9287262,143.8774127,142.4299383,143.1341182,54126800
09-08-2021,142.879837,143.4764336,142.3223699,142.9874205,48908700
10-08-2021,142.4006042,144.4642399,142.1071934,143.2221426,69023100
11-08-2021,142.6548615,143.4959643,142.3321111,142.8406888,48493500
12-08-2021,145.6182861,145.7747739,142.6353039,142.977619,72282600
13-08-2021,145.8237152,146.1562405,145.0119517,145.696567,59375000
16-08-2021,147.7993011,147.8677701,143.2514857,145.275992,103296000
17-08-2021,146.8897247,148.3469739,145.8138902,146.9288392,92229700
18-08-2021,143.1438599,147.408053,142.9384679,146.5082711,86326000
19-08-2021,143.4764252,144.7478621,141.3247707,141.8431234,86960300
20-08-2021,144.93367,145.2368557,143.5546499,144.2001506,60549600
23-08-2021,146.4203033,146.8897517,144.6402886,145.0510578,60131800
24-08-2021,146.3322449,147.5450025,145.8725715,146.1659822,48606400
25-08-2021,145.0999451,147.0168827,144.5522529,146.5180799,58991300
26-08-2021,144.2979736,145.8432568,144.268634,145.0901874,48597200
27-08-2021,145.334671,145.481369,143.6035608,144.2392717,55802400
30-08-2021,149.7553558,150.1172357,145.3444634,145.725893,90956700
31-08-2021,148.4936829,149.4423692,147.9655405,149.3054462,86453100
01-09-2021,149.158783,151.5745091,148.9925203,149.4717585,80313700
02-09-2021,150.2736969,151.3201919,149.0511643,150.4888638,71115500
03-09-2021,150.9094238,151.2321742,149.7260057,150.3812814,57808700
07-09-2021,153.2469177,153.8043849,150.9974546,151.5647116,82278300
08-09-2021,151.7016296,153.5892129,150.5964554,153.5305337,74420200
09-09-2021,150.6844788,152.6796453,150.5671055,152.0732739,57305700
10-09-2021,145.6965179,152.0634611,145.4324468,151.5940129,140893200
13-09-2021,146.2638092,148.0927133,145.4813853,147.3200792,102404300
14-09-2021,144.8652191,147.750408,143.6818159,147.046228,109296300
15-09-2021,145.755188,146.1561822,143.1536357,145.2955147,83281300
16-09-2021,145.5204926,145.696545,143.9849994,145.1781924,68034100
17-09-2021,142.8504944,145.5498561,142.5570836,145.5498561,129868800
20-09-2021,139.799057,141.6573007,138.1657552,140.6401601,123478900
21-09-2021,140.2782593,141.4225628,139.6425484,140.7672723,75834000
22-09-2021,142.6451263,143.2123684,140.5423611,141.2758807,76404300
23-09-2021,143.6035614,143.8480679,142.4397081,143.427509,64838200
24-09-2021,143.6915741,144.2294914,142.3614582,142.4592667,53477900
27-09-2021,142.1756287,142.7526753,140.6597004,142.2734372,74150700
28-09-2021,138.7917175,141.5693087,138.5765505,140.1022692,108972300
29-09-2021,139.6914978,141.2758956,138.9090738,139.3394077,74602000
30-09-2021,138.3906708,141.2073903,138.1755039,140.5032104,89056700
01-10-2021,139.5153809,139.779452,136.0531759,138.7818615,94639600
04-10-2021,136.0825348,139.0850817,135.231657,138.6449581,98322000
05-10-2021,138.0092316,139.1144056,136.2976863,136.4248344,80861100
06-10-2021,138.8796997,139.0263976,135.3294604,136.405295,83221100
07-10-2021,140.1413727,141.0509448,139.5839055,139.9164308,61732700
08-10-2021,139.7599335,141.0118058,139.4274082,140.8651078,58773200
11-10-2021,139.671875,141.6279268,138.6938491,139.1437476,64452200
12-10-2021,138.4004822,140.1022531,137.9408087,140.0826884,73035900
13-10-2021,137.8136444,138.2928676,136.1412134,138.1363948,78762700
14-10-2021,140.6010437,140.718417,138.4004847,138.9873064,69907100
15-10-2021,141.6573029,141.715982,140.3565263,140.6108226,67940300
18-10-2021,143.3297272,143.6133482,140.0142193,140.2978403,85589200
19-10-2021,145.4911194,145.8921136,143.3296906,143.7795742,76378900
20-10-2021,145.9801788,146.459417,144.8652296,145.4324866,58418800
21-10-2021,146.1953278,146.3518155,144.6207052,145.5400521,61421000
22-10-2021,145.4226837,146.8799329,145.3737794,146.4007097,58883400
25-10-2021,145.3737946,146.0877494,144.3762038,145.412909,50720600
26-10-2021,146.0388794,147.5254685,145.7356787,146.0486543,60893400
27-10-2021,145.5791626,146.4398153,145.2270727,146.0779504,56094900
28-10-2021,149.2174225,149.8042291,146.4300426,146.5278512,100077900
29-10-2021,146.508316,146.6452391,143.1928081,143.9850069,124953200
01-11-2021,145.6867371,146.4104666,144.5522235,145.7160766,74588300
02-11-2021,146.7234955,148.2394391,145.3835894,145.3933792,69122000
03-11-2021,148.1612244,148.6306729,146.5279221,147.0853894,54511500
04-11-2021,147.6428375,149.0805223,147.329862,148.249209,60394600
05-11-2021,148.1717377,149.0728332,146.9768031,148.769205,65463900
08-11-2021,147.3489685,148.4557556,147.0747228,148.2990395,55020900
09-11-2021,147.71138,148.3186364,146.9767899,147.1139128,56787900
10-11-2021,144.8807678,147.0453668,144.8122138,146.9376263,65187100
11-11-2021,144.8317871,146.3597322,144.6456885,145.8994028,41000000
12-11-2021,146.9082031,147.3097676,144.4497658,145.3802435,63804000
15-11-2021,146.9180145,148.7593918,146.3597189,147.2804075,59222800
16-11-2021,147.8974609,148.3773985,146.2715647,146.8592427,59256200
17-11-2021,150.3362885,151.8152575,147.8876553,147.8974444,88807000
18-11-2021,154.6263123,155.409878,149.9053544,150.5517972,137827700
19-11-2021,157.251236,157.7115802,153.3138294,154.4108123,117305600
22-11-2021,157.7115936,162.2954285,157.6920004,158.3580215,117467900
23-11-2021,158.0935822,158.4755684,155.7918606,157.8095323,96041900
24-11-2021,158.6126862,158.8085738,156.3599403,157.4471342,69463600
26-11-2021,153.588089,157.1532989,153.1473379,156.29139,76959800
29-11-2021,156.9476013,157.878079,155.5273821,156.0954668,88748200
30-11-2021,161.9036255,162.1191064,156.6341622,156.7027311,174048100
01-12-2021,161.3845215,166.8008969,161.1494473,164.0388315,152052500
02-12-2021,160.3953247,160.8262867,154.5577893,155.4784781,136739200
03-12-2021,158.51474,161.5706449,156.4383035,160.6499562,118023100
06-12-2021,161.9232788,164.4306777,160.9046387,160.9144278,107497000
07-12-2021,167.6628571,168.0546475,164.8812125,165.6060135,120405400
08-12-2021,171.4826965,172.3446203,167.192686,168.5933121,116998900
09-12-2021,170.9733887,173.1183941,170.3465391,171.3162034,108923700
10-12-2021,175.7628937,175.939203,171.1007013,171.6100212,115402700
13-12-2021,172.1291656,178.387873,171.9234738,177.3986154,153237000
14-12-2021,170.7481079,174.0880475,168.6716715,171.6492032,139380400
15-12-2021,175.6160278,175.8119156,168.769642,171.512115,131063300
16-12-2021,168.7206573,177.4182094,167.2416879,175.5964252,150185800
17-12-2021,167.623642,169.90577,166.2034376,166.4384969,195432700
20-12-2021,166.262207,167.0751551,164.0192654,164.8224094,107499100
21-12-2021,169.4356689,169.6413458,165.6451737,168.0350426,91185900
22-12-2021,172.0312195,172.2467005,168.6129212,169.4846343,92135300
23-12-2021,172.6580505,173.2163462,171.6688079,172.2368927,68356600
27-12-2021,176.6248474,176.7129946,173.4318345,173.4514128,74919600
28-12-2021,175.6061859,177.6042791,174.8618067,176.4583205,79144300
29-12-2021,175.6943665,176.9186833,174.4798388,175.6453908,62348900
30-12-2021,174.5385895,176.8599042,174.430849,175.7824995,59773000
31-12-2021,173.9215546,175.5474359,173.6179114,174.4308596,64062300
03-01-2022,178.2702484,179.1223827,174.0586122,174.1761417,104487900
04-01-2022,176.007782,179.1812165,175.4396972,178.8775884,99310400
05-01-2022,171.3259888,176.4681192,171.051743,175.9196277,94537600
06-01-2022,168.4659882,171.6981874,168.1133843,169.1516026,96904000
07-01-2022,168.6324921,170.5620165,167.5159158,169.3376997,86709100
10-01-2022,168.6520996,168.9557278,164.7146924,165.6059986,106765600
11-01-2022,171.4826965,171.5806329,167.3102306,168.7794106,76138300
12-01-2022,171.9234772,173.5395695,171.2280735,172.5013512,74805200
13-01-2022,168.6520996,172.9910714,168.2603092,172.1683341,84505800
14-01-2022,169.5140076,170.2094111,167.5746791,167.8195424,80440800
18-01-2022,166.311203,168.994896,165.9292167,167.9860601,90956700
19-01-2022,162.8145294,167.5648842,162.5304945,166.5070728,94815000
20-01-2022,161.1298676,166.1936397,160.8066462,163.5491186,91420500
21-01-2022,159.0730286,162.9124841,158.9652881,161.0417245,122848900
24-01-2022,158.2992554,158.9652915,151.5214396,156.7321389,162294600
25-01-2022,156.4971313,159.4158996,153.7938442,155.7135653,115798400
26-01-2022,156.4088745,161.0123013,154.5773019,160.1405886,108275300
27-01-2022,155.9485931,160.4736637,155.0279044,159.1122239,121954600
28-01-2022,166.8303375,166.8499308,159.4550529,162.3052666,179935700
31-01-2022,171.1888733,171.4043542,166.0271494,166.6638031,115541600
01-02-2022,171.0223541,171.2476242,168.7696084,170.4346761,86213900
02-02-2022,172.227066,172.2662525,169.7686436,171.1594655,84914300
03-02-2022,169.3474731,172.6188586,168.5835008,170.8950112,89418100
04-02-2022,169.0631104,170.7401163,167.3861044,168.3668058,82465400
07-02-2022,168.3471985,170.592998,167.6508939,169.5240371,77251200
08-02-2022,171.4560394,171.9660084,168.1216455,168.4158589,74829200
09-02-2022,172.878006,173.2408606,171.5246335,172.6524489,71285000
10-02-2022,168.7982941,172.0934509,168.2393021,170.7793148,90865900
11-02-2022,165.3854523,169.7397681,164.7970256,169.0042421,98670700
14-02-2022,165.6208038,166.3072916,163.3455701,164.1399356,86185500
15-02-2022,169.4553833,169.6122991,166.9644084,167.6705146,62527400
16-02-2022,169.2200012,169.9947486,166.7682481,168.5335133,61177400
17-02-2022,165.6208038,168.5923269,165.2187128,167.7293052,69589300
18-02-2022,164.0713501,167.2488131,162.9827709,166.5427219,82772700
22-02-2022,161.1488342,163.4730914,159.0206994,161.7960857,91162800
23-02-2022,156.9808655,162.9435163,156.6670339,162.3452879,90009200
24-02-2022,159.59935,159.7072277,149.0666116,149.6354202,141147500
25-02-2022,161.6686096,161.9333882,157.7654078,160.6780918,91974200
28-02-2022,161.9333954,162.2276088,159.2953065,159.9131531,95056600
01-03-2022,160.0504303,163.3848233,158.844172,161.5214821,83474400
02-03-2022,163.3455963,164.1301603,159.8052642,161.2174764,79724800
03-03-2022,163.0220184,165.6503064,162.3551485,165.2187953,76678400
04-03-2022,160.0210419,162.3551159,158.9716992,161.3155749,83737200
07-03-2022,156.2257385,161.8353518,155.9707466,160.2073839,96418800
08-03-2022,154.4016418,159.7366602,152.793292,155.7550147,131148300
09-03-2022,159.8052673,160.2563965,156.3335915,158.3636353,91454900
10-03-2022,155.4607849,157.2946917,152.9697951,157.108356,105342000
11-03-2022,151.743927,156.2061215,151.5183699,155.86287,96970100
14-03-2022,147.7132263,151.1456809,147.2032724,148.5272102,108732100
15-03-2022,152.0969849,152.5677323,147.4778894,147.9878434,92964300
16-03-2022,156.5101318,156.912223,151.4791439,154.0191569,102300200
17-03-2022,157.5202484,157.8929197,154.5879609,155.5490441,75615400
18-03-2022,160.8153687,161.3057192,156.6768086,157.4123345,123511700
21-03-2022,162.188385,163.1396665,159.8641128,160.3544634,95811400
22-03-2022,165.5620117,166.1504236,161.7274658,162.3158776,81532000
23-03-2022,166.9251709,169.3082678,164.4145631,164.7480129,98062700
24-03-2022,170.7106781,170.7793194,166.9251706,167.7587577,90131400
25-03-2022,171.3481445,171.8973349,169.4161616,170.524359,80546200
28-03-2022,172.2111969,172.3386779,168.6806654,168.8473828,90371900
29-03-2022,175.5063324,175.5553555,172.9368845,173.280136,100589400
30-03-2022,174.3393097,176.1437969,173.2899519,175.1042557,92633200
31-03-2022,171.2402496,174.5942462,171.0342958,174.4079106,103049300
01-04-2022,170.9460449,171.5050519,168.6217876,170.6714497,78751300
04-04-2022,174.9963684,175.0454065,171.0735626,171.2010586,76468400
05-04-2022,171.6815643,174.8590419,171.0539161,174.0744779,73401800
06-04-2022,168.5139313,170.2791969,166.8467418,169.0337018,89058800
07-04-2022,168.8179321,170.014389,166.5721326,167.856849,77594700
08-04-2022,166.8074951,168.4648829,165.9346715,168.4648829,76575500
11-04-2022,162.5512543,165.7679536,162.3060789,165.454137,72246700
12-04-2022,164.4243622,166.5917034,163.4240428,164.7774152,79265200
13-04-2022,167.111496,167.7391442,163.5515604,164.1595904,70618900
14-04-2022,162.1001282,167.9647333,161.8549528,167.3272684,75329400
18-04-2022,161.8843536,163.3848253,160.4133018,160.7565383,69023900
19-04-2022,164.1693878,164.5812955,160.7467499,161.835329,67723800
20-04-2022,164.002655,165.620821,162.8944729,165.5031266,67929800
21-04-2022,163.208313,168.2196974,162.7081607,165.6502647,87227800
22-04-2022,158.6676483,164.6303137,158.3832515,163.2475363,84882400
25-04-2022,159.7366333,160.0210301,155.4019353,158.0105894,96046400
26-04-2022,153.7739563,159.2070345,153.6954984,159.118775,95623200
27-04-2022,153.5484009,156.7062451,152.381364,152.9011345,88063200
28-04-2022,160.4819794,161.3450014,155.8628691,156.1767007,130216800
29-04-2022,154.6075592,162.9925586,154.2152847,158.7167002,131747600
02-05-2022,154.9116211,155.1763997,150.3121285,153.6857442,123055300
03-05-2022,156.4022369,157.6085103,153.3032322,155.0979024,88966500
04-05-2022,162.8160248,163.267139,156.1864748,156.5885659,108256500
05-05-2022,153.7445679,160.913493,151.9596841,160.6879358,130525300
06-05-2022,154.471344,156.592775,151.4266968,153.224019,116124600
09-05-2022,149.3445587,153.0472395,148.7847454,152.1633024,131577900
10-05-2022,151.7507935,153.9409815,150.1990069,152.7427667,115366700
11-05-2022,143.8838501,152.6740209,143.2061695,150.7588463,142689800
12-05-2022,140.0141754,143.5891721,136.3213265,140.2204319,182602000
13-05-2022,144.4829712,145.4552976,140.5544015,142.0079681,113990900
16-05-2022,142.9410095,144.8856624,141.6052952,142.9508405,86643800
17-05-2022,146.5748901,147.0954242,144.0605938,146.2016713,78336300
18-05-2022,138.3052979,144.7285025,137.4017137,144.2276152,109742900
19-05-2022,134.8972321,139.1302624,134.1606254,137.3820505,136095600
20-05-2022,135.1329498,138.1874129,130.2418856,136.6061632,137426100
23-05-2022,140.5543365,140.7016518,135.1918349,135.3293341,117726300
24-05-2022,137.8534698,139.4347193,134.8775804,138.2954308,104132700
25-05-2022,138.0106201,139.2579299,135.8695424,135.9579316,92482700
26-05-2022,141.2124176,141.7624149,134.6909934,134.936529,90601500
27-05-2022,146.9677734,147.0070525,142.6659854,142.7936687,90978500
31-05-2022,146.1820221,147.9695279,144.217738,146.4079256,103718400
01-06-2022,146.0543671,149.0302566,145.0427469,147.2231036,74286600
02-06-2022,148.5097656,148.5686918,144.23744,145.1901194,72348100
03-06-2022,142.783844,145.3275888,141.8802749,144.2766894,88570300
06-06-2022,143.5302887,145.9169025,142.3124267,144.4043948,71598400
07-06-2022,146.0543671,146.3391817,141.5266911,141.7722267,67808200
08-06-2022,145.3177795,147.1936599,144.8267084,145.926703,53950200
09-06-2022,140.0927887,145.3079623,139.9847524,144.4535033,69473000
10-06-2022,134.6811676,138.2463337,134.6124105,137.7749096,91437900
13-06-2022,129.5249634,132.7856688,129.0928183,130.4972749,122207100
14-06-2022,130.3892212,131.4990469,129.1320801,130.7526241,84784300
15-06-2022,133.0115051,134.8874002,129.7999111,131.8918637,91533000
16-06-2022,127.7374039,130.0257968,126.7356147,129.7213352,108123900
17-06-2022,129.2106323,130.7034927,127.4918834,127.74725,134520300
21-06-2022,133.4436493,134.6124008,130.9391988,131.037404,81000500
22-06-2022,132.9329681,135.2999197,131.5186808,132.3829559,73409200
23-06-2022,135.8008118,136.1150895,133.2079569,134.3767085,72433800
24-06-2022,139.1302795,139.3758151,137.2740312,137.4016995,89116800
27-06-2022,139.1302795,140.9276017,138.452599,140.1517009,70207900
28-06-2022,134.9856415,140.8588483,134.8677892,139.5918913,67083400
29-06-2022,136.7436676,138.1579549,134.2293857,135.0052865,66242400
30-06-2022,134.2784729,135.8990014,131.3811566,134.799007,98964500
01-07-2022,136.4490051,136.5570414,133.237411,133.6106148,71051600
05-07-2022,139.0320587,139.0811688,134.4847352,135.3097461,73353800
06-07-2022,140.3677673,141.546335,138.5606292,138.8258118,74064300
07-07-2022,143.7365265,143.9329519,140.7213425,140.7311586,66253700
08-07-2022,144.4141693,144.9150714,142.410606,142.6659576,64547800
11-07-2022,142.2829285,144.0213243,141.2123971,143.0686452,63141600
12-07-2022,143.2552948,145.7990401,142.4597618,143.1570746,77588800
13-07-2022,142.8918915,143.8347397,139.5820617,140.4365357,71185600
14-07-2022,145.8186646,146.2900886,140.6918807,141.5070606,78140700
15-07-2022,147.4883118,148.1659924,145.5534902,147.1052769,76259900
18-07-2022,144.4436493,148.8632888,144.0802465,148.0481091,81420900
19-07-2022,148.3034821,148.5293706,144.2865238,145.2784821,82982400
20-07-2022,150.3070221,150.9748865,147.6847045,148.421311,64823400
21-07-2022,152.5758057,152.7918782,149.226697,151.7409788,65086600
22-07-2022,151.3383179,153.4892121,150.6704682,152.615106,66675400
25-07-2022,150.2186584,152.2713322,149.5606249,151.2597269,53623900
26-07-2022,148.8927612,150.3561435,148.1070445,149.5409637,55138700
27-07-2022,153.9900513,154.5204164,149.4427436,149.8552415,78620700
28-07-2022,154.5400848,154.8248995,151.6525843,154.176682,81378700
29-07-2022,159.6079254,160.7079349,156.6516828,158.3606156,101786900
01-08-2022,158.6257629,160.6686203,158.0168396,158.1346919,67829400
02-08-2022,157.1525726,159.509723,156.7793688,157.2409768,59907000
03-08-2022,163.163269,163.615046,157.8793398,157.967729,82507500
04-08-2022,162.8490448,164.2044062,161.4936834,163.0454703,55474100
05-08-2022,162.6228027,163.114556,160.3115565,160.5180995,56697000
08-08-2022,162.1506958,165.042207,161.4917483,163.6259554,60276900
09-08-2022,162.1998749,163.0850396,160.557421,161.3147251,63135500
10-08-2022,166.4486389,166.5469806,164.1472224,164.9143562,70170500
11-08-2022,165.7110138,168.16978,165.4159588,167.2551112,57149200
12-08-2022,169.2614746,169.3303123,166.6059951,167.019081,68039400
15-08-2022,170.3334961,170.5301944,168.5238477,168.691042,54091700
16-08-2022,170.1761169,170.8449091,168.8287179,169.9302403,56377100
17-08-2022,171.671051,173.2446523,169.7237125,169.9204108,79542000
18-08-2022,171.2776489,172.0152788,170.2646384,170.8842523,62290100
19-08-2022,168.6910248,170.8744102,168.4844818,170.1761141,70346300
22-08-2022,164.8061829,167.058406,164.3832673,166.8912117,69026800
23-08-2022,164.4718018,165.9274023,163.9013661,164.3242818,54147100
24-08-2022,164.7668152,165.3372507,163.5079283,164.5602873,53841500
25-08-2022,167.2256012,167.3337875,165.5733176,165.9962181,51218200
26-08-2022,160.9213409,168.2288026,160.8623329,167.7567236,78961000
29-08-2022,158.7182617,160.2131806,157.1839942,158.4920445,73314000
30-08-2022,156.2889862,159.8787781,155.1186113,159.4558776,77906200
31-08-2022,154.6268768,157.9314589,154.5481945,157.665908,87991100
01-09-2022,155.3546753,155.8070798,152.1189309,154.0564397,74229900
02-09-2022,153.2401276,157.7150846,152.4139858,157.1151451,76957800
06-09-2022,151.9812622,154.4990365,151.1551203,153.8892673,73714800
07-09-2022,153.3876495,154.0859306,151.0764037,152.266453,87449600
08-09-2022,151.9124603,153.7811172,150.1618045,152.0894843,84923800
09-09-2022,154.7744293,155.2170193,152.1976468,152.9057728,68028800
12-09-2022,160.734436,161.5507481,156.672565,156.9577752,104956000
13-09-2022,151.3026428,157.8921337,150.8403935,157.2626901,122656600
14-09-2022,152.7484131,154.5088984,151.0764548,152.2369854,87965400
15-09-2022,149.8568726,152.6795463,148.8832108,152.0992661,90481100
16-09-2022,148.2144165,148.8537047,145.9228447,148.7160144,162278800
19-09-2022,151.9320831,152.0107655,146.6408283,146.8473562,81474200
20-09-2022,154.312149,155.4726944,150.5551624,150.8698766,107689800
21-09-2022,151.1846008,156.121807,151.0665849,154.7448891,101696800
22-09-2022,150.2207947,151.9222568,148.4209759,149.8667317,86652500
23-09-2022,147.9488831,148.9717383,146.1097306,148.6963576,96029900
26-09-2022,148.2832489,151.2337678,147.171882,147.1915563,93339400
27-09-2022,149.2569427,152.1681286,147.4767984,150.2207899,84442700
28-09-2022,147.3686066,148.1554147,142.4510742,145.2048953,146691400
29-09-2022,140.1300049,144.3000779,138.3596901,143.6903087,128138200
30-09-2022,135.920578,140.7397682,135.7238797,138.9497794,124925300
03-10-2022,140.1004639,140.710248,135.4189795,135.9304069,114311700
04-10-2022,143.6902924,143.8083083,141.8806292,142.6379333,87830100
05-10-2022,143.985321,144.9491681,140.6512352,141.6937645,79471000
06-10-2022,143.0313568,145.1065563,142.8248288,143.4050941,68402200
07-10-2022,137.7794189,140.739783,137.1499754,140.1890068,85925600
10-10-2022,138.1039886,139.5497445,136.2845105,138.1039886,74899000
11-10-2022,136.6877289,139.0186495,135.9402693,137.5925531,77033700
12-10-2022,136.0582733,138.0449605,135.8812494,136.8352518,70433700
13-10-2022,140.6316071,141.221702,132.1537704,132.7635547,113224000
14-10-2022,136.0976563,142.1363865,135.9107876,141.9298435,88598000
17-10-2022,140.0611725,140.5430811,137.9564691,138.7432773,85250900
18-10-2022,141.3790741,144.2804156,138.290864,143.090381,99136600
19-10-2022,141.4872437,142.5592621,139.1661677,139.3530364,61758300
20-10-2022,141.0249634,143.4837291,140.2971633,140.6610709,64522000
21-10-2022,144.8410034,145.411439,140.2971933,140.5135659,86548600
24-10-2022,146.9850311,147.7521649,143.591937,144.762312,75981900
25-10-2022,149.8273926,149.9749276,146.8965471,147.6145027,74732300
26-10-2022,146.8867035,149.4831601,145.5982974,148.4701496,88194300
27-10-2022,142.4117432,146.5916458,141.7527956,145.6278136,109180200
28-10-2022,153.1713257,154.9022919,145.3819551,145.7556774,164762400
31-10-2022,150.8108826,151.6960474,149.4143051,150.6338586,97943200
01-11-2022,148.1652374,152.8860713,146.6703185,152.5221787,80379300
02-11-2022,142.6379395,149.6601749,142.6084355,146.4932829,93604600
03-11-2022,136.589386,140.4447296,136.4615253,139.7169294,97918500
04-11-2022,136.3234253,140.5496614,132.3828726,139.9782795,140814800
07-11-2022,136.8553619,137.0819395,133.6536636,135.0722647,83374600
08-11-2022,137.4267273,139.3280361,135.4466057,138.3232063,89908500
09-11-2022,132.8655853,136.4909017,132.5897478,136.4416418,74917800
10-11-2022,144.6872253,144.6872253,137.4267625,139.1409082,118854000
11-11-2022,147.4751282,147.7805185,142.2243418,143.6528037,93979700
14-11-2022,146.0762482,148.046524,145.2388749,146.7559957,73374100
15-11-2022,147.8101196,151.307363,146.3521194,149.9577286,89868300
16-11-2022,146.5786743,147.6426251,145.1009673,146.9136327,64218300
17-11-2022,148.4799957,149.2286952,143.977908,144.2537454,80389400
18-11-2022,149.0415192,150.4305673,147.7411448,150.0463641,74829600
21-11-2022,145.810257,148.135183,145.5245736,147.9283125,58724100
22-11-2022,147.9480133,148.1844518,144.7463149,145.9284925,51804100
23-11-2022,148.8248138,149.5735134,147.1205142,147.22888,58301400
25-11-2022,145.908783,146.6673434,144.933491,146.1058075,35195900
28-11-2022,142.0766144,144.4606467,141.249102,142.9829396,69246000
29-11-2022,139.0719452,142.6578473,138.2641398,142.1455713,83763800
30-11-2022,145.8299866,146.5097342,138.4611581,139.2985164,111380900
01-12-2022,146.105835,146.9136555,144.4311031,146.0073302,71250400
02-12-2022,145.6132355,145.8004141,143.4853339,143.7907393,65447400
05-12-2022,144.4508209,148.6770572,143.6036015,145.5738779,68826400
06-12-2022,140.7861023,145.1108583,139.8108101,144.8842808,64727200
07-12-2022,138.8453369,141.2392148,137.9193049,140.0767593,69721100
08-12-2022,140.5299072,141.3869874,139.0029556,140.2442239,62128300
09-12-2022,140.047226,143.4065502,138.8059424,140.2245436,76097000
12-12-2022,142.3425751,142.352421,138.9635444,140.5791699,70462700
13-12-2022,143.3080292,147.7411503,142.0963136,147.2781342,93886200
14-12-2022,141.0815887,144.4803111,139.0620533,143.189783,82291200
15-12-2022,134.4713135,139.692547,134.0082975,139.0127995,98931900
16-12-2022,132.51091,135.6042428,131.7425036,134.6585187,160156900
19-12-2022,130.40271,133.1906523,129.3683271,133.1019934,79592600
20-12-2022,130.3337708,131.2696489,127.9595844,129.4372915,77432800
21-12-2022,133.4369354,134.7767237,130.7770659,131.0036434,85928000
22-12-2022,130.2647858,132.560159,128.3634768,132.3532884,77852100
23-12-2022,129.9002838,130.4519586,127.7132765,128.9742518,63814900
27-12-2022,128.0974884,129.4569836,126.8069601,129.4274307,69007800
28-12-2022,124.1668015,129.0826382,123.9993298,127.7428499,85438400
29-12-2022,127.6837463,128.5408117,125.8316895,126.08782,75703700
30-12-2022,127.9989624,128.0186694,125.5361251,126.5015636,77034200
03-01-2023,123.2112122,128.9545611,122.3245864,128.3437804,112117500
04-01-2023,124.4820404,126.7478609,123.2210649,125.0041624,89113600
05-01-2023,123.1619492,125.8710787,122.9058187,125.2405909,80962700
06-01-2023,127.6935883,128.3536289,123.0338895,124.1372468,87754700
09-01-2023,128.2157288,131.4272889,127.9595982,128.5309802,70790800
10-01-2023,128.7870789,129.3092008,126.2158682,128.3240628,63896200
11-01-2023,131.5060577,131.5257497,128.5210912,129.2993435,69458900
12-01-2023,131.4272461,132.2646043,129.4865233,131.8902621,71379600
13-01-2023,132.7571869,132.9148126,129.7032682,130.0677645,57809700
17-01-2023,133.9196777,135.2496052,132.1365802,132.8261738,63646600
18-01-2023,133.2005005,136.5499633,133.0231679,134.7865731,69672800
19-01-2023,133.2595978,134.2250286,131.781891,132.0872814,58280400
20-01-2023,135.8209686,135.9687483,132.225221,133.2694649,80223600
23-01-2023,139.0127869,141.1899479,135.8504881,136.0672196,81760300
24-01-2023,140.4117432,141.032385,138.2148892,138.2247352,66435100
25-01-2023,139.7516327,140.3131534,136.7469597,138.7960479,65799300
26-01-2023,141.8204651,142.1061485,139.7910683,141.0421977,54105100
27-01-2023,143.7611694,145.0418517,140.9535354,141.0323482,70555800
30-01-2023,140.8747406,143.3868456,140.7269759,142.8056178,64015300
31-01-2023,142.1455536,142.1948135,140.1654316,140.5791878,65874500
01-02-2023,143.2686157,144.4310864,139.2197129,141.8303226,77663600
02-02-2023,148.5784912,148.9331264,145.967867,146.6870134,118339000
03-02-2023,152.2038269,155.0410293,145.632958,145.8299826,154357300
06-02-2023,149.4749603,150.8246094,148.5390824,150.3024875,69858300
07-02-2023,152.3515778,152.9229596,148.40118,148.40118,83322600
08-02-2023,149.6621399,152.2826102,148.9232865,151.5930167,64120100
09-02-2023,148.6277771,152.0363615,148.184468,151.4945325,56007100
10-02-2023,148.9928284,149.3184221,147.2267455,147.4635451,57450700
13-02-2023,151.7948761,152.1993879,148.9040072,148.9336053,62199000
14-02-2023,151.1535797,151.715973,148.8448406,150.0880043,61707600
15-02-2023,153.2551117,153.422839,150.8378417,151.0647651,65573800
16-02-2023,151.6567383,154.2417353,151.3015466,151.4593979,68167900
17-02-2023,150.5122681,150.956254,148.8349794,150.3149426,59144100
21-02-2023,146.4966125,149.2789505,146.4275554,148.1936381,58867200
22-02-2023,146.9208679,147.946969,145.1942444,146.8813938,51011300
23-02-2023,147.4043427,148.3317888,145.2732069,148.0851282,48394200
24-02-2023,144.7502747,145.2238587,143.7734935,145.1449255,55469600
27-02-2023,145.9441071,147.1774098,145.480384,145.7369206,44998500
28-02-2023,145.4409485,147.0886394,144.8686941,145.0857566,50547000
01-03-2023,143.3689728,145.263324,143.0729771,144.8686731,55479000
02-03-2023,143.9609375,144.7502541,141.9777774,142.4513764,52238100
03-03-2023,149.012558,149.0914912,145.3619852,146.0624926,70732300
06-03-2023,151.775177,154.2121845,151.4101242,151.7357029,87558000
